commodityCode,countryCode,marketYear,calendarYear,month,attributeId,unitId,commodityName,attributeName,unitDescription,countryName,regionName,value
2631000,MO,2024,2024,08,63,27,Cotton,MY Imp. from U.S.,1000 480 lb. Bales,Morocco,North Africa,0.0
2631000,MO,2024,2024,08,86,27,Cotton,Total Supply,1000 480 lb. Bales,Morocco,North Africa,40.0
2631000,MO,2024,2024,08,88,27,Cotton,Exports,1000 480 lb. Bales,Morocco,North Africa,0.0
2631000,MO,2024,2024,08,142,27,Cotton,Domestic Use,1000 480 lb. Bales,Morocco,North Africa,33.0
2631000,MO,2024,2024,08,150,27,Cotton,Loss,1000 480 lb. Bales,Morocco,North Africa,0.0
2631000,MO,2024,2024,08,125,27,Cotton,Domestic Consumption,1000 480 lb. Bales,Morocco,North Africa,33.0
2631000,MO,2024,2024,08,176,27,Cotton,Ending Stocks,1000 480 lb. Bales,Morocco,North Africa,7.0
2631000,MO,2024,2024,08,178,27,Cotton,Total Distribution,1000 480 lb. Bales,Morocco,North Africa,40.0
2631000,MO,2024,2024,08,195,23,Cotton,Stocks-to-Use,(PERCENT),Morocco,North Africa,21.21
2631000,MO,2024,2024,08,223,42,Cotton,Stocks to Use (Months),(MONTHS),Morocco,North Africa,2.5
2631000,MO,2024,2024,08,184,29,Cotton,Yield,(KG/HA),Morocco,North Africa,0.0
2631000,MP,2024,2024,08,1,4,Cotton,Area Planted,(1000 HA),Mauritius,Sub-Saharan Africa,0.0
2631000,MP,2024,2024,08,4,4,Cotton,Area Harvested,(1000 HA),Mauritius,Sub-Saharan Africa,0.0
2631000,MP,2024,2024,08,20,27,Cotton,Beginning Stocks,1000 480 lb. Bales,Mauritius,Sub-Saharan Africa,14.0
2631000,MP,2024,2024,08,28,27,Cotton,Production,1000 480 lb. Bales,Mauritius,Sub-Saharan Africa,0.0
2631000,MP,2024,2024,08,57,27,Cotton,Imports,1000 480 lb. Bales,Mauritius,Sub-Saharan Africa,75.0
2631000,MP,2024,2024,08,63,27,Cotton,MY Imp. from U.S.,1000 480 lb. Bales,Mauritius,Sub-Saharan Africa,0.0
2631000,MP,2024,2024,08,86,27,Cotton,Total Supply,1000 480 lb. Bales,Mauritius,Sub-Saharan Africa,89.0
2631000,MP,2024,2024,08,88,27,Cotton,Exports,1000 480 lb. Bales,Mauritius,Sub-Saharan Africa,0.0
2631000,MP,2024,2024,08,142,27,Cotton,Domestic Use,1000 480 lb. Bales,Mauritius,Sub-Saharan Africa,75.0
2631000,MP,2024,2024,08,150,27,Cotton,Loss,1000 480 lb. Bales,Mauritius,Sub-Saharan Africa,0.0
2631000,MP,2024,2024,08,125,27,Cotton,Domestic Consumption,1000 480 lb. Bales,Mauritius,Sub-Saharan Africa,75.0
2631000,MP,2024,2024,08,176,27,Cotton,Ending Stocks,1000 480 lb. Bales,Mauritius,Sub-Saharan Africa,14.0
2631000,MP,2024,2024,08,178,27,Cotton,Total Distribution,1000 480 lb. Bales,Mauritius,Sub-Saharan Africa,89.0
2631000,MP,2024,2024,08,195,23,Cotton,Stocks-to-Use,(PERCENT),Mauritius,Sub-Saharan Africa,18.67
2631000,MP,2024,2024,08,223,42,Cotton,Stocks to Use (Months),(MONTHS),Mauritius,Sub-Saharan Africa,2.2
2631000,MP,2024,2024,08,184,29,Cotton,Yield,(KG/HA),Mauritius,Sub-Saharan Africa,0.0
2631000,MX,2024,2024,08,1,4,Cotton,Area Planted,(1000 HA),Mexico,North America,0.0
2631000,MX,2024,2024,08,4,4,Cotton,Area Harvested,(1000 HA),Mexico,North America,110.0
2631000,MX,2024,2024,08,20,27,Cotton,Beginning Stocks,1000 480 lb. Bales,Mexico,North America,244.0
2631000,MX,2024,2024,08,28,27,Cotton,Production,1000 480 lb. Bales,Mexico,North America,800.0
2631000,MX,2024,2024,08,57,27,Cotton,Imports,1000 480 lb. Bales,Mexico,North America,950.0
2631000,MX,2024,2024,08,63,27,Cotton,MY Imp. from U.S.,1000 480 lb. Bales,Mexico,North America,0.0
2631000,MX,2024,2024,08,86,27,Cotton,Total Supply,1000 480 lb. Bales,Mexico,North America,1994.0
2631000,MX,2024,2024,08,88,27,Cotton,Exports,1000 480 lb. Bales,Mexico,North America,200.0
2631000,MX,2024,2024,08,142,27,Cotton,Domestic Use,1000 480 lb. Bales,Mexico,North America,1550.0
2631000,MX,2024,2024,08,150,27,Cotton,Loss,1000 480 lb. Bales,Mexico,North America,0.0
2631000,MX,2024,2024,08,125,27,Cotton,Domestic Consumption,1000 480 lb. Bales,Mexico,North America,1550.0
2631000,MX,2024,2024,08,176,27,Cotton,Ending Stocks,1000 480 lb. Bales,Mexico,North America,244.0
2631000,MX,2024,2024,08,178,27,Cotton,Total Distribution,1000 480 lb. Bales,Mexico,North America,1994.0
2631000,MX,2024,2024,08,195,23,Cotton,Stocks-to-Use,(PERCENT),Mexico,North America,13.94
2631000,MX,2024,2024,08,223,42,Cotton,Stocks to Use (Months),(MONTHS),Mexico,North America,1.7
2631000,MX,2024,2024,08,184,29,Cotton,Yield,(KG/HA),Mexico,North America,1583.0
2631000,MY,2024,2024,08,1,4,Cotton,Area Planted,(1000 HA),Malaysia,Southeast Asia,0.0
2631000,MY,2024,2024,08,4,4,Cotton,Area Harvested,(1000 HA),Malaysia,Southeast Asia,0.0
2631000,MY,2024,2024,08,20,27,Cotton,Beginning Stocks,1000 480 lb. Bales,Malaysia,Southeast Asia,594.0
2631000,MY,2024,2024,08,28,27,Cotton,Production,1000 480 lb. Bales,Malaysia,Southeast Asia,0.0
2631000,MY,2024,2024,08,57,27,Cotton,Imports,1000 480 lb. Bales,Malaysia,Southeast Asia,725.0
2631000,MY,2024,2024,08,63,27,Cotton,MY Imp. from U.S.,1000 480 lb. Bales,Malaysia,Southeast Asia,0.0
2631000,MY,2024,2024,08,86,27,Cotton,Total Supply,1000 480 lb. Bales,Malaysia,Southeast Asia,1319.0
2631000,MY,2024,2024,08,88,27,Cotton,Exports,1000 480 lb. Bales,Malaysia,Southeast Asia,100.0
2631000,MY,2024,2024,08,142,27,Cotton,Domestic Use,1000 480 lb. Bales,Malaysia,Southeast Asia,600.0
2631000,MY,2024,2024,08,150,27,Cotton,Loss,1000 480 lb. Bales,Malaysia,Southeast Asia,0.0
2631000,MY,2024,2024,08,125,27,Cotton,Domestic Consumption,1000 480 lb. Bales,Malaysia,Southeast Asia,600.0
2631000,MY,2024,2024,08,176,27,Cotton,Ending Stocks,1000 480 lb. Bales,Malaysia,Southeast Asia,619.0
2631000,MY,2024,2024,08,178,27,Cotton,Total Distribution,1000 480 lb. Bales,Malaysia,Southeast Asia,1319.0
2631000,MY,2024,2024,08,195,23,Cotton,Stocks-to-Use,(PERCENT),Malaysia,Southeast Asia,88.43
2631000,MY,2024,2024,08,223,42,Cotton,Stocks to Use (Months),(MONTHS),Malaysia,Southeast Asia,10.6
2631000,MY,2024,2024,08,184,29,Cotton,Yield,(KG/HA),Malaysia,Southeast Asia,0.0
2631000,MZ,2024,2024,08,1,4,Cotton,Area Planted,(1000 HA),Mozambique,Sub-Saharan Africa,0.0
2631000,MZ,2024,2024,08,4,4,Cotton,Area Harvested,(1000 HA),Mozambique,Sub-Saharan Africa,125.0
2631000,MZ,2024,2024,08,20,27,Cotton,Beginning Stocks,1000 480 lb. Bales,Mozambique,Sub-Saharan Africa,76.0
2631000,MZ,2024,2024,08,28,27,Cotton,Production,1000 480 lb. Bales,Mozambique,Sub-Saharan Africa,115.0
2631000,MZ,2024,2024,08,57,27,Cotton,Imports,1000 480 lb. Bales,Mozambique,Sub-Saharan Africa,0.0
2631000,MZ,2024,2024,08,63,27,Cotton,MY Imp. from U.S.,1000 480 lb. Bales,Mozambique,Sub-Saharan Africa,0.0
2631000,MZ,2024,2024,08,86,27,Cotton,Total Supply,1000 480 lb. Bales,Mozambique,Sub-Saharan Africa,191.0
2631000,MZ,2024,2024,08,88,27,Cotton,Exports,1000 480 lb. Bales,Mozambique,Sub-Saharan Africa,110.0
2631000,MZ,2024,2024,08,142,27,Cotton,Domestic Use,1000 480 lb. Bales,Mozambique,Sub-Saharan Africa,5.0
2631000,MZ,2024,2024,08,150,27,Cotton,Loss,1000 480 lb. Bales,Mozambique,Sub-Saharan Africa,0.0
2631000,MZ,2024,2024,08,125,27,Cotton,Domestic Consumption,1000 480 lb. Bales,Mozambique,Sub-Saharan Africa,5.0
2631000,MZ,2024,2024,08,176,27,Cotton,Ending Stocks,1000 480 lb. Bales,Mozambique,Sub-Saharan Africa,76.0
2631000,MZ,2024,2024,08,178,27,Cotton,Total Distribution,1000 480 lb. Bales,Mozambique,Sub-Saharan Africa,191.0
2631000,MZ,2024,2024,08,195,23,Cotton,Stocks-to-Use,(PERCENT),Mozambique,Sub-Saharan Africa,66.09
2631000,MZ,2024,2024,08,223,42,Cotton,Stocks to Use (Months),(MONTHS),Mozambique,Sub-Saharan Africa,7.9
2631000,MZ,2024,2024,08,184,29,Cotton,Yield,(KG/HA),Mozambique,Sub-Saharan Africa,200.0
2631000,NG,2024,2024,08,1,4,Cotton,Area Planted,(1000 HA),Niger,Sub-Saharan Africa,0.0
2631000,NG,2024,2024,08,4,4,Cotton,Area Harvested,(1000 HA),Niger,Sub-Saharan Africa,5.0
2631000,NG,2024,2024,08,20,27,Cotton,Beginning Stocks,1000 480 lb. Bales,Niger,Sub-Saharan Africa,5.0
2631000,NG,2024,2024,08,28,27,Cotton,Production,1000 480 lb. Bales,Niger,Sub-Saharan Africa,9.0
2631000,NG,2024,2024,08,57,27,Cotton,Imports,1000 480 lb. Bales,Niger,Sub-Saharan Africa,0.0
2631000,NG,2024,2024,08,63,27,Cotton,MY Imp. from U.S.,1000 480 lb. Bales,Niger,Sub-Saharan Africa,0.0
2631000,NG,2024,2024,08,86,27,Cotton,Total Supply,1000 480 lb. Bales,Niger,Sub-Saharan Africa,14.0
2631000,NG,2024,2024,08,88,27,Cotton,Exports,1000 480 lb. Bales,Niger,Sub-Saharan Africa,9.0
2631000,NG,2024,2024,08,142,27,Cotton,Domestic Use,1000 480 lb. Bales,Niger,Sub-Saharan Africa,0.0
2631000,NG,2024,2024,08,150,27,Cotton,Loss,1000 480 lb. Bales,Niger,Sub-Saharan Africa,0.0
2631000,NG,2024,2024,08,125,27,Cotton,Domestic Consumption,1000 480 lb. Bales,Niger,Sub-Saharan Africa,0.0
2631000,NG,2024,2024,08,176,27,Cotton,Ending Stocks,1000 480 lb. Bales,Niger,Sub-Saharan Africa,5.0
2631000,NG,2024,2024,08,178,27,Cotton,Total Distribution,1000 480 lb. Bales,Niger,Sub-Saharan Africa,14.0
2631000,NG,2024,2024,08,195,23,Cotton,Stocks-to-Use,(PERCENT),Niger,Sub-Saharan Africa,55.56
2631000,NG,2024,2024,08,223,42,Cotton,Stocks to Use (Months),(MONTHS),Niger,Sub-Saharan Africa,6.7
2631000,NG,2024,2024,08,184,29,Cotton,Yield,(KG/HA),Niger,Sub-Saharan Africa,392.0
2631000,NI,2024,2024,08,1,4,Cotton,Area Planted,(1000 HA),Nigeria,Sub-Saharan Africa,0.0
2631000,NI,2024,2024,08,4,4,Cotton,Area Harvested,(1000 HA),Nigeria,Sub-Saharan Africa,270.0
2631000,NI,2024,2024,08,20,27,Cotton,Beginning Stocks,1000 480 lb. Bales,Nigeria,Sub-Saharan Africa,109.0
2631000,NI,2024,2024,08,28,27,Cotton,Production,1000 480 lb. Bales,Nigeria,Sub-Saharan Africa,350.0
2631000,NI,2024,2024,08,57,27,Cotton,Imports,1000 480 lb. Bales,Nigeria,Sub-Saharan Africa,0.0
2631000,NI,2024,2024,08,63,27,Cotton,MY Imp. from U.S.,1000 480 lb. Bales,Nigeria,Sub-Saharan Africa,0.0
2631000,NI,2024,2024,08,86,27,Cotton,Total Supply,1000 480 lb. Bales,Nigeria,Sub-Saharan Africa,459.0
2631000,NI,2024,2024,08,88,27,Cotton,Exports,1000 480 lb. Bales,Nigeria,Sub-Saharan Africa,100.0
2631000,NI,2024,2024,08,142,27,Cotton,Domestic Use,1000 480 lb. Bales,Nigeria,Sub-Saharan Africa,250.0
2631000,NI,2024,2024,08,150,27,Cotton,Loss,1000 480 lb. Bales,Nigeria,Sub-Saharan Africa,0.0
2631000,NI,2024,2024,08,125,27,Cotton,Domestic Consumption,1000 480 lb. Bales,Nigeria,Sub-Saharan Africa,250.0
2631000,NI,2024,2024,08,176,27,Cotton,Ending Stocks,1000 480 lb. Bales,Nigeria,Sub-Saharan Africa,109.0
2631000,NI,2024,2024,08,178,27,Cotton,Total Distribution,1000 480 lb. Bales,Nigeria,Sub-Saharan Africa,459.0
2631000,NI,2024,2024,08,195,23,Cotton,Stocks-to-Use,(PERCENT),Nigeria,Sub-Saharan Africa,31.14
2631000,NI,2024,2024,08,223,42,Cotton,Stocks to Use (Months),(MONTHS),Nigeria,Sub-Saharan Africa,3.7
2631000,NI,2024,2024,08,184,29,Cotton,Yield,(KG/HA),Nigeria,Sub-Saharan Africa,282.0
2631000,NL,2024,2024,08,1,4,Cotton,Area Planted,(1000 HA),Netherlands,European Union,0.0
2631000,NL,2024,2024,08,4,4,Cotton,Area Harvested,(1000 HA),Netherlands,European Union,0.0
2631000,NL,2024,2024,08,20,27,Cotton,Beginning Stocks,1000 480 lb. Bales,Netherlands,European Union,2.0
2631000,NL,2024,2024,08,28,27,Cotton,Production,1000 480 lb. Bales,Netherlands,European Union,0.0
2631000,NL,2024,2024,08,57,27,Cotton,Imports,1000 480 lb. Bales,Netherlands,European Union,10.0
2631000,NL,2024,2024,08,63,27,Cotton,MY Imp. from U.S.,1000 480 lb. Bales,Netherlands,European Union,0.0
2631000,NL,2024,2024,08,86,27,Cotton,Total Supply,1000 480 lb. Bales,Netherlands,European Union,12.0
2631000,NL,2024,2024,08,88,27,Cotton,Exports,1000 480 lb. Bales,Netherlands,European Union,0.0
2631000,NL,2024,2024,08,142,27,Cotton,Domestic Use,1000 480 lb. Bales,Netherlands,European Union,10.0
2631000,NL,2024,2024,08,150,27,Cotton,Loss,1000 480 lb. Bales,Netherlands,European Union,0.0
2631000,NL,2024,2024,08,125,27,Cotton,Domestic Consumption,1000 480 lb. Bales,Netherlands,European Union,10.0
2631000,NL,2024,2024,08,176,27,Cotton,Ending Stocks,1000 480 lb. Bales,Netherlands,European Union,2.0
2631000,NL,2024,2024,08,178,27,Cotton,Total Distribution,1000 480 lb. Bales,Netherlands,European Union,12.0
2631000,NL,2024,2024,08,195,23,Cotton,Stocks-to-Use,(PERCENT),Netherlands,European Union,20.0
2631000,NL,2024,2024,08,223,42,Cotton,Stocks to Use (Months),(MONTHS),Netherlands,European Union,2.4
2631000,NL,2024,2024,08,184,29,Cotton,Yield,(KG/HA),Netherlands,European Union,0.0
2631000,NO,2024,2024,08,4,4,Cotton,Area Harvested,(1000 HA),Norway,Other Europe,0.0
2631000,NO,2024,2024,08,20,27,Cotton,Beginning Stocks,1000 480 lb. Bales,Norway,Other Europe,0.0
2631000,NO,2024,2024,08,28,27,Cotton,Production,1000 480 lb. Bales,Norway,Other Europe,0.0
2631000,NO,2024,2024,08,57,27,Cotton,Imports,1000 480 lb. Bales,Norway,Other Europe,0.0
2631000,NO,2024,2024,08,86,27,Cotton,Total Supply,1000 480 lb. Bales,Norway,Other Europe,0.0
2631000,NO,2024,2024,08,88,27,Cotton,Exports,1000 480 lb. Bales,Norway,Other Europe,0.0
2631000,NO,2024,2024,08,142,27,Cotton,Domestic Use,1000 480 lb. Bales,Norway,Other Europe,0.0
2631000,NO,2024,2024,08,150,27,Cotton,Loss,1000 480 lb. Bales,Norway,Other Europe,0.0
2631000,NO,2024,2024,08,125,27,Cotton,Domestic Consumption,1000 480 lb. Bales,Norway,Other Europe,0.0
2631000,NO,2024,2024,08,176,27,Cotton,Ending Stocks,1000 480 lb. Bales,Norway,Other Europe,0.0
2631000,NO,2024,2024,08,178,27,Cotton,Total Distribution,1000 480 lb. Bales,Norway,Other Europe,0.0
2631000,NO,2024,2024,08,195,23,Cotton,Stocks-to-Use,(PERCENT),Norway,Other Europe,0.0
2631000,NO,2024,2024,08,223,42,Cotton,Stocks to Use (Months),(MONTHS),Norway,Other Europe,0.0
2631000,NO,2024,2024,08,184,29,Cotton,Yield,(KG/HA),Norway,Other Europe,0.0
2631000,NU,2024,2024,08,1,4,Cotton,Area Planted,(1000 HA),Nicaragua,Central America,0.0
2631000,NU,2024,2024,08,4,4,Cotton,Area Harvested,(1000 HA),Nicaragua,Central America,0.0
2631000,NU,2024,2024,08,20,27,Cotton,Beginning Stocks,1000 480 lb. Bales,Nicaragua,Central America,12.0
2631000,NU,2024,2024,08,28,27,Cotton,Production,1000 480 lb. Bales,Nicaragua,Central America,0.0
2631000,NU,2024,2024,08,57,27,Cotton,Imports,1000 480 lb. Bales,Nicaragua,Central America,75.0
2631000,NU,2024,2024,08,63,27,Cotton,MY Imp. from U.S.,1000 480 lb. Bales,Nicaragua,Central America,0.0
2631000,NU,2024,2024,08,86,27,Cotton,Total Supply,1000 480 lb. Bales,Nicaragua,Central America,87.0
2631000,NU,2024,2024,08,88,27,Cotton,Exports,1000 480 lb. Bales,Nicaragua,Central America,0.0
2631000,NU,2024,2024,08,142,27,Cotton,Domestic Use,1000 480 lb. Bales,Nicaragua,Central America,75.0
2631000,NU,2024,2024,08,150,27,Cotton,Loss,1000 480 lb. Bales,Nicaragua,Central America,0.0
2631000,NU,2024,2024,08,125,27,Cotton,Domestic Consumption,1000 480 lb. Bales,Nicaragua,Central America,75.0
2631000,NU,2024,2024,08,176,27,Cotton,Ending Stocks,1000 480 lb. Bales,Nicaragua,Central America,12.0
2631000,NU,2024,2024,08,178,27,Cotton,Total Distribution,1000 480 lb. Bales,Nicaragua,Central America,87.0
2631000,NU,2024,2024,08,195,23,Cotton,Stocks-to-Use,(PERCENT),Nicaragua,Central America,16.0
2631000,NU,2024,2024,08,223,42,Cotton,Stocks to Use (Months),(MONTHS),Nicaragua,Central America,1.9
2631000,NU,2024,2024,08,184,29,Cotton,Yield,(KG/HA),Nicaragua,Central America,0.0
2631000,PA,2024,2024,08,1,4,Cotton,Area Planted,(1000 HA),Paraguay,South America,0.0
2631000,PA,2024,2024,08,4,4,Cotton,Area Harvested,(1000 HA),Paraguay,South America,65.0
2631000,PA,2024,2024,08,20,27,Cotton,Beginning Stocks,1000 480 lb. Bales,Paraguay,South America,149.0
2631000,PA,2024,2024,08,28,27,Cotton,Production,1000 480 lb. Bales,Paraguay,South America,250.0
2631000,PA,2024,2024,08,57,27,Cotton,Imports,1000 480 lb. Bales,Paraguay,South America,0.0
2631000,PA,2024,2024,08,63,27,Cotton,MY Imp. from U.S.,1000 480 lb. Bales,Paraguay,South America,0.0
2631000,PA,2024,2024,08,86,27,Cotton,Total Supply,1000 480 lb. Bales,Paraguay,South America,399.0
2631000,PA,2024,2024,08,88,27,Cotton,Exports,1000 480 lb. Bales,Paraguay,South America,200.0
2631000,PA,2024,2024,08,142,27,Cotton,Domestic Use,1000 480 lb. Bales,Paraguay,South America,30.0
2631000,PA,2024,2024,08,150,27,Cotton,Loss,1000 480 lb. Bales,Paraguay,South America,0.0
2631000,PA,2024,2024,08,125,27,Cotton,Domestic Consumption,1000 480 lb. Bales,Paraguay,South America,30.0
2631000,PA,2024,2024,08,176,27,Cotton,Ending Stocks,1000 480 lb. Bales,Paraguay,South America,169.0
2631000,PA,2024,2024,08,178,27,Cotton,Total Distribution,1000 480 lb. Bales,Paraguay,South America,399.0
2631000,PA,2024,2024,08,195,23,Cotton,Stocks-to-Use,(PERCENT),Paraguay,South America,73.48
2631000,PA,2024,2024,08,223,42,Cotton,Stocks to Use (Months),(MONTHS),Paraguay,South America,8.8
2631000,PA,2024,2024,08,184,29,Cotton,Yield,(KG/HA),Paraguay,South America,837.0
2631000,PE,2024,2024,08,1,4,Cotton,Area Planted,(1000 HA),Peru,South America,0.0
2631000,PE,2024,2024,08,4,4,Cotton,Area Harvested,(1000 HA),Peru,South America,10.0
2631000,PE,2024,2024,08,20,27,Cotton,Beginning Stocks,1000 480 lb. Bales,Peru,South America,35.0
2631000,PE,2024,2024,08,28,27,Cotton,Production,1000 480 lb. Bales,Peru,South America,40.0
2631000,PE,2024,2024,08,57,27,Cotton,Imports,1000 480 lb. Bales,Peru,South America,180.0
2631000,PE,2024,2024,08,63,27,Cotton,MY Imp. from U.S.,1000 480 lb. Bales,Peru,South America,0.0
2631000,PE,2024,2024,08,86,27,Cotton,Total Supply,1000 480 lb. Bales,Peru,South America,255.0
2631000,PE,2024,2024,08,88,27,Cotton,Exports,1000 480 lb. Bales,Peru,South America,5.0
2631000,PE,2024,2024,08,142,27,Cotton,Domestic Use,1000 480 lb. Bales,Peru,South America,210.0
2631000,PE,2024,2024,08,150,27,Cotton,Loss,1000 480 lb. Bales,Peru,South America,0.0
2631000,PE,2024,2024,08,125,27,Cotton,Domestic Consumption,1000 480 lb. Bales,Peru,South America,210.0
2631000,PE,2024,2024,08,176,27,Cotton,Ending Stocks,1000 480 lb. Bales,Peru,South America,40.0
2631000,PE,2024,2024,08,178,27,Cotton,Total Distribution,1000 480 lb. Bales,Peru,South America,255.0
2631000,PE,2024,2024,08,195,23,Cotton,Stocks-to-Use,(PERCENT),Peru,South America,18.6
2631000,PE,2024,2024,08,223,42,Cotton,Stocks to Use (Months),(MONTHS),Peru,South America,2.2
2631000,PE,2024,2024,08,184,29,Cotton,Yield,(KG/HA),Peru,South America,871.0
2631000,PK,2024,2024,08,1,4,Cotton,Area Planted,(1000 HA),Pakistan,South Asia,0.0
2631000,PK,2024,2024,08,4,4,Cotton,Area Harvested,(1000 HA),Pakistan,South Asia,2100.0
2631000,PK,2024,2024,08,20,27,Cotton,Beginning Stocks,1000 480 lb. Bales,Pakistan,South Asia,1650.0
2631000,PK,2024,2024,08,28,27,Cotton,Production,1000 480 lb. Bales,Pakistan,South Asia,6000.0
2631000,PK,2024,2024,08,57,27,Cotton,Imports,1000 480 lb. Bales,Pakistan,South Asia,4000.0
2631000,PK,2024,2024,08,63,27,Cotton,MY Imp. from U.S.,1000 480 lb. Bales,Pakistan,South Asia,0.0
2631000,PK,2024,2024,08,86,27,Cotton,Total Supply,1000 480 lb. Bales,Pakistan,South Asia,11650.0
2631000,PK,2024,2024,08,88,27,Cotton,Exports,1000 480 lb. Bales,Pakistan,South Asia,50.0
2631000,PK,2024,2024,08,142,27,Cotton,Domestic Use,1000 480 lb. Bales,Pakistan,South Asia,9600.0
2631000,PK,2024,2024,08,150,27,Cotton,Loss,1000 480 lb. Bales,Pakistan,South Asia,0.0
2631000,PK,2024,2024,08,125,27,Cotton,Domestic Consumption,1000 480 lb. Bales,Pakistan,South Asia,9600.0
2631000,PK,2024,2024,08,176,27,Cotton,Ending Stocks,1000 480 lb. Bales,Pakistan,South Asia,2000.0
2631000,PK,2024,2024,08,178,27,Cotton,Total Distribution,1000 480 lb. Bales,Pakistan,South Asia,11650.0
2631000,PK,2024,2024,08,195,23,Cotton,Stocks-to-Use,(PERCENT),Pakistan,South Asia,20.73
2631000,PK,2024,2024,08,223,42,Cotton,Stocks to Use (Months),(MONTHS),Pakistan,South Asia,2.5
2631000,PK,2024,2024,08,184,29,Cotton,Yield,(KG/HA),Pakistan,South Asia,622.0
2631000,PL,2024,2024,08,1,4,Cotton,Area Planted,(1000 HA),Poland,European Union,0.0
2631000,PL,2024,2024,08,4,4,Cotton,Area Harvested,(1000 HA),Poland,European Union,0.0
2631000,PL,2024,2024,08,20,27,Cotton,Beginning Stocks,1000 480 lb. Bales,Poland,European Union,4.0
2631000,PL,2024,2024,08,28,27,Cotton,Production,1000 480 lb. Bales,Poland,European Union,0.0
2631000,PL,2024,2024,08,57,27,Cotton,Imports,1000 480 lb. Bales,Poland,European Union,30.0
2631000,PL,2024,2024,08,63,27,Cotton,MY Imp. from U.S.,1000 480 lb. Bales,Poland,European Union,0.0
2631000,PL,2024,2024,08,86,27,Cotton,Total Supply,1000 480 lb. Bales,Poland,European Union,34.0
2631000,PL,2024,2024,08,88,27,Cotton,Exports,1000 480 lb. Bales,Poland,European Union,0.0
2631000,PL,2024,2024,08,142,27,Cotton,Domestic Use,1000 480 lb. Bales,Poland,European Union,30.0
2631000,PL,2024,2024,08,150,27,Cotton,Loss,1000 480 lb. Bales,Poland,European Union,0.0
2631000,PL,2024,2024,08,125,27,Cotton,Domestic Consumption,1000 480 lb. Bales,Poland,European Union,30.0
2631000,PL,2024,2024,08,176,27,Cotton,Ending Stocks,1000 480 lb. Bales,Poland,European Union,4.0
2631000,PL,2024,2024,08,178,27,Cotton,Total Distribution,1000 480 lb. Bales,Poland,European Union,34.0
2631000,PL,2024,2024,08,195,23,Cotton,Stocks-to-Use,(PERCENT),Poland,European Union,13.33
2631000,PL,2024,2024,08,223,42,Cotton,Stocks to Use (Months),(MONTHS),Poland,European Union,1.6
2631000,PL,2024,2024,08,184,29,Cotton,Yield,(KG/HA),Poland,European Union,0.0
2631000,PN,2024,2024,08,1,4,Cotton,Area Planted,(1000 HA),Panama,Central America,0.0
2631000,PN,2024,2024,08,4,4,Cotton,Area Harvested,(1000 HA),Panama,Central America,0.0
2631000,PN,2024,2024,08,20,27,Cotton,Beginning Stocks,1000 480 lb. Bales,Panama,Central America,0.0
2631000,PN,2024,2024,08,28,27,Cotton,Production,1000 480 lb. Bales,Panama,Central America,0.0
2631000,PN,2024,2024,08,57,27,Cotton,Imports,1000 480 lb. Bales,Panama,Central America,1.0
2631000,PN,2024,2024,08,63,27,Cotton,MY Imp. from U.S.,1000 480 lb. Bales,Panama,Central America,0.0
2631000,PN,2024,2024,08,86,27,Cotton,Total Supply,1000 480 lb. Bales,Panama,Central America,1.0
2631000,PN,2024,2024,08,88,27,Cotton,Exports,1000 480 lb. Bales,Panama,Central America,0.0
2631000,PN,2024,2024,08,142,27,Cotton,Domestic Use,1000 480 lb. Bales,Panama,Central America,1.0
2631000,PN,2024,2024,08,150,27,Cotton,Loss,1000 480 lb. Bales,Panama,Central America,0.0
2631000,PN,2024,2024,08,125,27,Cotton,Domestic Consumption,1000 480 lb. Bales,Panama,Central America,1.0
2631000,PN,2024,2024,08,176,27,Cotton,Ending Stocks,1000 480 lb. Bales,Panama,Central America,0.0
2631000,PN,2024,2024,08,178,27,Cotton,Total Distribution,1000 480 lb. Bales,Panama,Central America,1.0
2631000,PN,2024,2024,08,195,23,Cotton,Stocks-to-Use,(PERCENT),Panama,Central America,0.0
2631000,PN,2024,2024,08,223,42,Cotton,Stocks to Use (Months),(MONTHS),Panama,Central America,0.0
2631000,PN,2024,2024,08,184,29,Cotton,Yield,(KG/HA),Panama,Central America,0.0
2631000,PO,2024,2024,08,1,4,Cotton,Area Planted,(1000 HA),Portugal,European Union,0.0
2631000,PO,2024,2024,08,4,4,Cotton,Area Harvested,(1000 HA),Portugal,European Union,0.0
2631000,PO,2024,2024,08,20,27,Cotton,Beginning Stocks,1000 480 lb. Bales,Portugal,European Union,32.0
2631000,PO,2024,2024,08,28,27,Cotton,Production,1000 480 lb. Bales,Portugal,European Union,0.0
2631000,PO,2024,2024,08,57,27,Cotton,Imports,1000 480 lb. Bales,Portugal,European Union,160.0
2631000,PO,2024,2024,08,63,27,Cotton,MY Imp. from U.S.,1000 480 lb. Bales,Portugal,European Union,0.0
2631000,PO,2024,2024,08,86,27,Cotton,Total Supply,1000 480 lb. Bales,Portugal,European Union,192.0
2631000,PO,2024,2024,08,88,27,Cotton,Exports,1000 480 lb. Bales,Portugal,European Union,10.0
2631000,PO,2024,2024,08,142,27,Cotton,Domestic Use,1000 480 lb. Bales,Portugal,European Union,150.0
2631000,PO,2024,2024,08,150,27,Cotton,Loss,1000 480 lb. Bales,Portugal,European Union,0.0
